metric,fiscal_year,value,unit,sec_tag,filing_date,filing_fiscal_year,form_type,period_start,period_end,accession,source_url,api_url,value_type,status,missing_reason,priority
trading_liabilities,2020,71320000000,USD,us-gaap:TradingLiabilities,2021-02-24,2020,10-K,,2020-12-31,0000070858-21-000023,https://www.sec.gov/Archives/edgar/data/70858/000007085821000023/0000070858-21-000023-index.html,https://data.sec.gov/api/xbrl/companyfacts/CIK0000070858.json,reported,available,,0
trading_liabilities,2020,71320000000,USD,us-gaap:TradingLiabilities,2022-02-22,2021,10-K,,2020-12-31,0000070858-22-000062,https://www.sec.gov/Archives/edgar/data/70858/000007085822000062/0000070858-22-000062-index.html,https://data.sec.gov/api/xbrl/companyfacts/CIK0000070858.json,reported,available,,0
trading_liabilities,2021,100690000000,USD,us-gaap:TradingLiabilities,2022-02-22,2021,10-K,,2021-12-31,0000070858-22-000062,https://www.sec.gov/Archives/edgar/data/70858/000007085822000062/0000070858-22-000062-index.html,https://data.sec.gov/api/xbrl/companyfacts/CIK0000070858.json,reported,available,,0
trading_liabilities,2021,100690000000,USD,us-gaap:TradingLiabilities,2023-02-22,2022,10-K,,2021-12-31,0000070858-23-000092,https://www.sec.gov/Archives/edgar/data/70858/000007085823000092/0000070858-23-000092-index.html,https://data.sec.gov/api/xbrl/companyfacts/CIK0000070858.json,reported,available,,0
trading_liabilities,2022,80399000000,USD,us-gaap:TradingLiabilities,2023-02-22,2022,10-K,,2022-12-31,0000070858-23-000092,https://www.sec.gov/Archives/edgar/data/70858/000007085823000092/0000070858-23-000092-index.html,https://data.sec.gov/api/xbrl/companyfacts/CIK0000070858.json,reported,available,,0
trading_liabilities,2022,80399000000,USD,us-gaap:TradingLiabilities,2024-02-20,2023,10-K,,2022-12-31,0000070858-24-000122,https://www.sec.gov/Archives/edgar/data/70858/000007085824000122/0000070858-24-000122-index.html,https://data.sec.gov/api/xbrl/companyfacts/CIK0000070858.json,reported,available,,0
trading_liabilities,2023,95530000000,USD,us-gaap:TradingLiabilities,2024-02-20,2023,10-K,,2023-12-31,0000070858-24-000122,https://www.sec.gov/Archives/edgar/data/70858/000007085824000122/0000070858-24-000122-index.html,https://data.sec.gov/api/xbrl/companyfacts/CIK0000070858.json,reported,available,,0
trading_liabilities,2023,95530000000,USD,us-gaap:TradingLiabilities,2025-02-25,2024,10-K,,2023-12-31,0000070858-25-000139,https://www.sec.gov/Archives/edgar/data/70858/000007085825000139/0000070858-25-000139-index.html,https://data.sec.gov/api/xbrl/companyfacts/CIK0000070858.json,reported,available,,0
trading_liabilities,2024,92543000000,USD,us-gaap:TradingLiabilities,2025-02-25,2024,10-K,,2024-12-31,0000070858-25-000139,https://www.sec.gov/Archives/edgar/data/70858/000007085825000139/0000070858-25-000139-index.html,https://data.sec.gov/api/xbrl/companyfacts/CIK0000070858.json,reported,available,,0
trading_liabilities,2024,92543000000,USD,us-gaap:TradingLiabilities,2026-02-25,2025,10-K,,2024-12-31,0000070858-26-000157,https://www.sec.gov/Archives/edgar/data/70858/000007085826000157/0000070858-26-000157-index.html,https://data.sec.gov/api/xbrl/companyfacts/CIK0000070858.json,reported,available,,0
trading_liabilities,2025,105996000000,USD,us-gaap:TradingLiabilities,2026-02-25,2025,10-K,,2025-12-31,0000070858-26-000157,https://www.sec.gov/Archives/edgar/data/70858/000007085826000157/0000070858-26-000157-index.html,https://data.sec.gov/api/xbrl/companyfacts/CIK0000070858.json,reported,available,,0
noninterest_expense,2020,55213000000,USD,us-gaap:NoninterestExpense,2021-02-24,2020,10-K,2020-01-01,2020-12-31,0000070858-21-000023,https://www.sec.gov/Archives/edgar/data/70858/000007085821000023/0000070858-21-000023-index.html,https://data.sec.gov/api/xbrl/companyfacts/CIK0000070858.json,reported,available,,0
noninterest_expense,2020,55213000000,USD,us-gaap:NoninterestExpense,2022-02-22,2021,10-K,2020-01-01,2020-12-31,0000070858-22-000062,https://www.sec.gov/Archives/edgar/data/70858/000007085822000062/0000070858-22-000062-index.html,https://data.sec.gov/api/xbrl/companyfacts/CIK0000070858.json,reported,available,,0
noninterest_expense,2020,55213000000,USD,us-gaap:NoninterestExpense,2023-02-22,2022,10-K,2020-01-01,2020-12-31,0000070858-23-000092,https://www.sec.gov/Archives/edgar/data/70858/000007085823000092/0000070858-23-000092-index.html,https://data.sec.gov/api/xbrl/companyfacts/CIK0000070858.json,reported,available,,0
noninterest_expense,2021,59731000000,USD,us-gaap:NoninterestExpense,2022-02-22,2021,10-K,2021-01-01,2021-12-31,0000070858-22-000062,https://www.sec.gov/Archives/edgar/data/70858/000007085822000062/0000070858-22-000062-index.html,https://data.sec.gov/api/xbrl/companyfacts/CIK0000070858.json,reported,available,,0
noninterest_expense,2021,59731000000,USD,us-gaap:NoninterestExpense,2023-02-22,2022,10-K,2021-01-01,2021-12-31,0000070858-23-000092,https://www.sec.gov/Archives/edgar/data/70858/000007085823000092/0000070858-23-000092-index.html,https://data.sec.gov/api/xbrl/companyfacts/CIK0000070858.json,reported,available,,0
noninterest_expense,2021,59731000000,USD,us-gaap:NoninterestExpense,2024-02-20,2023,10-K,2021-01-01,2021-12-31,0000070858-24-000122,https://www.sec.gov/Archives/edgar/data/70858/000007085824000122/0000070858-24-000122-index.html,https://data.sec.gov/api/xbrl/companyfacts/CIK0000070858.json,reported,available,,0
noninterest_expense,2022,61438000000,USD,us-gaap:NoninterestExpense,2023-02-22,2022,10-K,2022-01-01,2022-12-31,0000070858-23-000092,https://www.sec.gov/Archives/edgar/data/70858/000007085823000092/0000070858-23-000092-index.html,https://data.sec.gov/api/xbrl/companyfacts/CIK0000070858.json,reported,available,,0
noninterest_expense,2022,61438000000,USD,us-gaap:NoninterestExpense,2024-02-20,2023,10-K,2022-01-01,2022-12-31,0000070858-24-000122,https://www.sec.gov/Archives/edgar/data/70858/000007085824000122/0000070858-24-000122-index.html,https://data.sec.gov/api/xbrl/companyfacts/CIK0000070858.json,reported,available,,0
noninterest_expense,2022,61438000000,USD,us-gaap:NoninterestExpense,2025-02-25,2024,10-K,2022-01-01,2022-12-31,0000070858-25-000139,https://www.sec.gov/Archives/edgar/data/70858/000007085825000139/0000070858-25-000139-index.html,https://data.sec.gov/api/xbrl/companyfacts/CIK0000070858.json,reported,available,,0
noninterest_expense,2023,65845000000,USD,us-gaap:NoninterestExpense,2024-02-20,2023,10-K,2023-01-01,2023-12-31,0000070858-24-000122,https://www.sec.gov/Archives/edgar/data/70858/000007085824000122/0000070858-24-000122-index.html,https://data.sec.gov/api/xbrl/companyfacts/CIK0000070858.json,reported,available,,0
noninterest_expense,2023,65845000000,USD,us-gaap:NoninterestExpense,2025-02-25,2024,10-K,2023-01-01,2023-12-31,0000070858-25-000139,https://www.sec.gov/Archives/edgar/data/70858/000007085825000139/0000070858-25-000139-index.html,https://data.sec.gov/api/xbrl/companyfacts/CIK0000070858.json,reported,available,,0
noninterest_expense,2023,65845000000,USD,us-gaap:NoninterestExpense,2026-02-25,2025,10-K,2023-01-01,2023-12-31,0000070858-26-000157,https://www.sec.gov/Archives/edgar/data/70858/000007085826000157/0000070858-26-000157-index.html,https://data.sec.gov/api/xbrl/companyfacts/CIK0000070858.json,reported,available,,0
noninterest_expense,2024,66812000000,USD,us-gaap:NoninterestExpense,2025-02-25,2024,10-K,2024-01-01,2024-12-31,0000070858-25-000139,https://www.sec.gov/Archives/edgar/data/70858/000007085825000139/0000070858-25-000139-index.html,https://data.sec.gov/api/xbrl/companyfacts/CIK0000070858.json,reported,available,,0
noninterest_expense,2024,66812000000,USD,us-gaap:NoninterestExpense,2026-02-25,2025,10-K,2024-01-01,2024-12-31,0000070858-26-000157,https://www.sec.gov/Archives/edgar/data/70858/000007085826000157/0000070858-26-000157-index.html,https://data.sec.gov/api/xbrl/companyfacts/CIK0000070858.json,reported,available,,0
noninterest_expense,2025,69727000000,USD,us-gaap:NoninterestExpense,2026-02-25,2025,10-K,2025-01-01,2025-12-31,0000070858-26-000157,https://www.sec.gov/Archives/edgar/data/70858/000007085826000157/0000070858-26-000157-index.html,https://data.sec.gov/api/xbrl/companyfacts/CIK0000070858.json,reported,available,,0
